dst,dst_burton,dst_corrector,dst_final,err_burton,err_corrector,err_final,anomaly_score,recon_error,alert_level,w_burton,w_corrector,blend_certainty,storm_phase
-9.0,-1.247104525566101,-16.968364596366882,-9.35915756225586,7.752895474433899,-7.968364596366882,-0.3591575622558594,0.0,0.017754634842276573,GREEN,0.48400747776031494,0.5159925222396851,0.03198504447937012,0
-9.0,-1.2444051504135132,-15.643092513084412,-8.771056175231934,7.755594849586487,-6.643092513084412,0.2289438247680664,0.0,0.017559239640831947,GREEN,0.4772682785987854,0.5227317810058594,0.045463502407073975,0
-9.0,-1.2417116165161133,-16.239466667175293,-9.093006134033203,7.758288383483887,-7.239466667175293,-0.09300613403320312,0.0,0.017330355942249298,GREEN,0.476502001285553,0.523497998714447,0.04699599742889404,0
-9.0,-1.2390239238739014,-16.30052924156189,-9.126602172851562,7.760976076126099,-7.30052924156189,-0.1266021728515625,0.0,0.01726701483130455,GREEN,0.47630876302719116,0.5236912369728088,0.047382473945617676,0
-9.0,-1.2363420724868774,-16.23192846775055,-9.077184677124023,7.763657927513123,-7.231928467750549,-0.07718467712402344,0.0,0.017294058576226234,GREEN,0.4771232306957245,0.5228767395019531,0.04575350880622864,0
-9.0,-1.2336660623550415,-16.375232338905334,-9.118865966796875,7.7663339376449585,-7.3752323389053345,-0.118865966796875,0.0,0.017280610278248787,GREEN,0.47923484444618225,0.5207651257514954,0.04153028130531311,0
-9.0,-1.230995774269104,-15.550451874732971,-8.72961711883545,7.769004225730896,-6.550451874732971,0.2703828811645508,0.0,0.017181621864438057,GREEN,0.4763334095478058,0.5236666202545166,0.047333210706710815,0
-9.0,-1.2283313274383545,-16.247277975082397,-9.027326583862305,7.7716686725616455,-7.2472779750823975,-0.027326583862304688,0.0,0.01680639199912548,GREEN,0.48072290420532227,0.5192770957946777,0.03855419158935547,0
-9.0,-1.2256726026535034,-15.394573092460632,-8.622149467468262,7.774327397346497,-6.394573092460632,0.3778505325317383,0.0,0.016606690362095833,GREEN,0.47797805070877075,0.5220218896865845,0.04404383897781372,0
-9.0,-1.2230195999145508,-16.175864219665527,-8.995394706726074,7.776980400085449,-7.175864219665527,0.004605293273925781,0.0,0.01649867370724678,GREEN,0.480207622051239,0.519792377948761,0.03958475589752197,0
-9.0,-1.2203723192214966,-15.41460907459259,-8.631207466125488,7.779627680778503,-6.41460907459259,0.3687925338745117,0.0,0.0165239330381155,GREEN,0.4778982698917389,0.5221017003059387,0.04420343041419983,0
-9.0,-1.2177308797836304,-15.290512442588806,-8.557355880737305,7.78226912021637,-6.290512442588806,0.4426441192626953,0.0,0.016562191769480705,GREEN,0.4784523546695709,0.5215476155281067,0.04309526085853577,0
-9.0,-1.215095043182373,-15.892833232879639,-8.793405532836914,7.784904956817627,-6.892833232879639,0.20659446716308594,0.0,0.016442924737930298,GREEN,0.48368680477142334,0.5163131952285767,0.03262639045715332,0
-9.0,-1.2124649286270142,-15.30163061618805,-8.516753196716309,7.787535071372986,-6.301630616188049,0.4832468032836914,0.0,0.016456644982099533,GREEN,0.4815671145915985,0.5184329748153687,0.03686586022377014,0
-9.0,-1.2098405361175537,-15.299352407455444,-8.5416898727417,7.790159463882446,-6.299352407455444,0.4583101272583008,0.0,0.016452740877866745,GREEN,0.47962361574172974,0.5203763842582703,0.04075276851654053,0
-9.0,-1.2072218656539917,-15.278073191642761,-8.54350757598877,7.792778134346008,-6.278073191642761,0.45649242401123047,0.0,0.016439616680145264,GREEN,0.47861817479133606,0.5213817954063416,0.04276362061500549,0
-9.0,-1.2046087980270386,-15.293564677238464,-8.56479263305664,7.795391201972961,-6.293564677238464,0.4352073669433594,0.0,0.01643284410238266,GREEN,0.4775919020175934,0.5224080681800842,0.044816166162490845,0
-9.0,-1.2020014524459839,-14.208371996879578,-8.034204483032227,7.797998547554016,-5.208371996879578,0.9657955169677734,0.0,0.016574537381529808,GREEN,0.4747033417224884,0.525296688079834,0.05059334635734558,0
-9.0,-1.199399709701538,-15.130956411361694,-8.452330589294434,7.800600290298462,-6.130956411361694,0.5476694107055664,0.0,0.016520287841558456,GREEN,0.47938841581344604,0.5206116437911987,0.041223227977752686,0
-9.0,-1.1968035697937012,-14.390429973602295,-8.116548538208008,7.803196430206299,-5.390429973602295,0.8834514617919922,0.0,0.016569534316658974,GREEN,0.4755236804485321,0.5244763493537903,0.04895266890525818,0
-9.0,-1.1942130327224731,-14.041596531867981,-7.841163635253906,7.805786967277527,-5.041596531867981,1.1588363647460938,0.0,0.016021518036723137,GREEN,0.48262226581573486,0.5173777937889099,0.03475552797317505,0
-9.0,-1.191628098487854,-14.645214676856995,-8.23552131652832,7.808371901512146,-5.645214676856995,0.7644786834716797,0.0,0.01586865819990635,GREEN,0.47643017768859863,0.5235698819160461,0.04713970422744751,0
-24.0,-1.1890487670898438,-15.810388565063477,-8.776887893676758,22.810951232910156,8.189611434936523,15.223112106323242,0.0,0.016106965020298958,GREEN,0.4810434877872467,0.5189564824104309,0.037912994623184204,0
-9.0,-1.1864750385284424,-14.668521165847778,-8.234559059143066,7.813524961471558,-5.668521165847778,0.7654409408569336,0.0,0.016099900007247925,GREEN,0.4772244393825531,0.5227755904197693,0.045551151037216187,0
-9.0,-1.18390691280365,-13.986928343772888,-7.902549743652344,7.81609308719635,-4.986928343772888,1.0974502563476562,0.0,0.016141775995492935,GREEN,0.47522982954978943,0.5247701406478882,0.049540311098098755,0
-9.0,-1.1813443899154663,-14.208670973777771,-7.987244606018066,7.818655610084534,-5.208670973777771,1.0127553939819336,0.0,0.01603620871901512,GREEN,0.4775674045085907,0.5224326252937317,0.04486522078514099,0
-9.0,-1.178787350654602,-15.163232922554016,-8.436030387878418,7.821212649345398,-6.163232922554016,0.563969612121582,0.0,0.01580710895359516,GREEN,0.48104894161224365,0.5189510583877563,0.037902116775512695,0
-9.0,-1.1762359142303467,-14.098074674606323,-7.947011470794678,7.823764085769653,-5.098074674606323,1.0529885292053223,0.0,0.015791069716215134,GREEN,0.4760207533836365,0.5239792466163635,0.04795849323272705,0
-9.0,-1.1736899614334106,-14.036216855049133,-7.919243812561035,7.826310038566589,-5.036216855049133,1.0807561874389648,0.0,0.015795106068253517,GREEN,0.4755654036998749,0.5244345664978027,0.048869162797927856,0
-9.0,-1.171149492263794,-13.154772996902466,-7.4688310623168945,7.828850507736206,-4.154772996902466,1.5311689376831055,0.0,0.0159681998193264,GREEN,0.4744759202003479,0.5255240201950073,0.051048099994659424,0
-9.0,-1.1686145067214966,-14.163066983222961,-7.958372116088867,7.831385493278503,-5.163066983222961,1.0416278839111328,0.0,0.015964919701218605,GREEN,0.4774879515171051,0.5225120186805725,0.04502406716346741,0
-9.0,-1.1660850048065186,-14.511223554611206,-8.153993606567383,7.8339149951934814,-5.511223554611206,0.8460063934326172,0.0,0.015845634043216705,GREEN,0.4763704836368561,0.5236295461654663,0.04725906252861023,0
-9.0,-1.1635609865188599,-13.268694996833801,-7.533266544342041,7.83643901348114,-4.268694996833801,1.466733455657959,0.0,0.015865543857216835,GREEN,0.47380125522613525,0.52619868516922,0.05239742994308472,0
-9.0,-1.1610424518585205,-13.336808443069458,-7.585624694824219,7.8389575481414795,-4.336808443069458,1.4143753051757812,0.0,0.015846000984311104,GREEN,0.4723467528820038,0.5276532173156738,0.055306464433670044,0
-9.0,-1.1585294008255005,-13.62649929523468,-7.6454572677612305,7.8414705991744995,-4.62649929523468,1.3545427322387695,0.0,0.015670664608478546,GREEN,0.4797125458717346,0.5202874541282654,0.04057490825653076,0
-9.0,-1.1560217142105103,-12.818993210792542,-7.1291632652282715,7.84397828578949,-3.8189932107925415,1.8708367347717285,0.0,0.01532774604856968,GREEN,0.4878543019294739,0.5121457576751709,0.02429145574569702,0
-9.0,-1.1535195112228394,-12.508171916007996,-7.01323938369751,7.846480488777161,-3.5081719160079956,1.9867606163024902,0.0,0.015072792768478394,GREEN,0.4839366674423218,0.5160633325576782,0.032126665115356445,0
-9.0,-1.1510226726531982,-12.587252378463745,-7.043954849243164,7.848977327346802,-3.587252378463745,1.956045150756836,0.0,0.014731405302882195,GREEN,0.48471373319625854,0.5152862668037415,0.03057253360748291,0
-9.0,-1.1485313177108765,-12.5867999792099,-7.007480621337891,7.8514686822891235,-3.5867999792099,1.9925193786621094,0.0,0.014352981932461262,GREEN,0.48777660727500916,0.5122234225273132,0.024446815252304077,0
-9.0,-1.1460453271865845,-12.401607155799866,-6.897812843322754,7.8539546728134155,-3.4016071557998657,2.102187156677246,0.0,0.01404908299446106,GREEN,0.48898446559906006,0.5110155344009399,0.022031068801879883,0
-9.0,-1.1435647010803223,-12.129841327667236,-6.7784247398376465,7.856435298919678,-3.1298413276672363,2.2215752601623535,0.0,0.013871986418962479,GREEN,0.48710009455680847,0.5128998756408691,0.02579978108406067,0
-9.0,-1.1410894393920898,-11.807039260864258,-6.6244587898254395,7.85891056060791,-2.807039260864258,2.3755412101745605,0.0,0.013873082585632801,GREEN,0.48589956760406494,0.5141004323959351,0.028200864791870117,0
-9.0,-1.1386195421218872,-12.88665783405304,-7.317033290863037,7.861380457878113,-3.8866578340530396,1.682966709136963,0.0,0.014042037539184093,GREEN,0.47408977150917053,0.5259102582931519,0.05182048678398132,0
-5.0,-1.1361550092697144,-12.585622668266296,-7.055009841918945,3.8638449907302856,-7.585622668266296,-2.0550098419189453,0.0,0.014231926761567593,GREEN,0.48304539918899536,0.5169546008110046,0.03390920162200928,0
-19.0,-1.1336958408355713,-15.998072862625122,-8.546260833740234,17.86630415916443,3.001927137374878,10.453739166259766,0.0,0.014379765838384628,GREEN,0.5013201236724854,0.49867984652519226,0.002640277147293091,0
-4.0,-1.1312419176101685,-12.303004384040833,-6.911196708679199,2.8687580823898315,-8.303004384040833,-2.911196708679199,0.0,0.014616691507399082,GREEN,0.4826282262802124,0.5173717737197876,0.034743547439575195,0
-8.0,-1.1287933588027954,-11.036492943763733,-5.941269397735596,6.871206641197205,-3.036492943763733,2.0587306022644043,0.0,0.014657729305326939,GREEN,0.5142690539360046,0.485730916261673,0.028538137674331665,0
-8.0,-1.1776221990585327,-11.50359857082367,-6.460178852081299,6.822377800941467,-3.5035985708236694,1.5398211479187012,0.0,0.014611203223466873,GREEN,0.4884205460548401,0.5115793943405151,0.02315884828567505,0
-8.0,-1.175073266029358,-12.626933693885803,-7.059561729431152,6.824926733970642,-4.626933693885803,0.9404382705688477,0.0,0.014577074907720089,GREEN,0.4861544370651245,0.5138456225395203,0.027691185474395752,0
-8.0,-1.1725298166275024,-11.833441376686096,-6.686823844909668,6.827470183372498,-3.833441376686096,1.313176155090332,0.0,0.014583248645067215,GREEN,0.48275595903396606,0.5172441005706787,0.034488141536712646,0
-8.0,-1.1699918508529663,-11.845588088035583,-6.493139266967773,6.830008149147034,-3.8455880880355835,1.5068607330322266,0.0,0.014186077751219273,GREEN,0.5013723969459534,0.498627632856369,0.0027447640895843506,0
-8.0,-1.1771728992462158,-11.314725160598755,-6.121210098266602,6.822827100753784,-3.314725160598755,1.8787899017333984,0.0,0.01385151781141758,GREEN,0.5123046636581421,0.4876953661441803,0.024609297513961792,0
-8.0,-1.2201642990112305,-11.093417167663574,-6.048262596130371,6.7798357009887695,-3.093417167663574,1.951737403869629,0.0,0.013645383529365063,GREEN,0.5109921097755432,0.4890078902244568,0.021984219551086426,0
-8.0,-1.257064700126648,-10.963960528373718,-5.934626579284668,6.742935299873352,-2.9639605283737183,2.065373420715332,0.0,0.013708887621760368,GREEN,0.5181196928024292,0.4818803071975708,0.0362393856048584,0
-8.0,-1.311974287033081,-11.994571447372437,-6.843082904815674,6.688025712966919,-3.9945714473724365,1.1569170951843262,0.0,0.013889257796108723,GREEN,0.48223188519477844,0.517768144607544,0.0355362594127655,0
-8.0,-1.3091344833374023,-10.850105285644531,-5.95809268951416,6.690865516662598,-2.8501052856445312,2.04190731048584,0.0,0.014082551933825016,GREEN,0.5127374529838562,0.4872625768184662,0.025474876165390015,0
-8.0,-1.3571882247924805,-11.244919776916504,-6.475331783294678,6.6428117752075195,-3.244919776916504,1.5246682167053223,0.0,0.0142031479626894,GREEN,0.48237428069114685,0.5176256895065308,0.03525140881538391,0
-8.0,-1.3542505502700806,-11.635380387306213,-6.643274307250977,6.645749449729919,-3.6353803873062134,1.3567256927490234,0.0,0.014006602577865124,GREEN,0.48556002974510193,0.5144399404525757,0.028879910707473755,0
-8.0,-1.3513193130493164,-11.322604179382324,-6.487777233123779,6.648680686950684,-3.322604179382324,1.5122227668762207,0.0,0.01360979862511158,GREEN,0.48487499356269836,0.5151249766349792,0.030249983072280884,0
-8.0,-1.3483943939208984,-11.249448776245117,-6.4638872146606445,6.651605606079102,-3.249448776245117,1.5361127853393555,0.0,0.013306324370205402,GREEN,0.4833385646343231,0.5166614055633545,0.03332284092903137,0
-8.0,-1.3454757928848267,-11.351549744606018,-6.522792816162109,6.654524207115173,-3.351549744606018,1.4772071838378906,0.0,0.013109377585351467,GREEN,0.482582688331604,0.5174173712730408,0.03483468294143677,0
-8.0,-1.342563509941101,-11.244748950004578,-6.47947883605957,6.657436490058899,-3.2447489500045776,1.5205211639404297,0.0,0.013222257606685162,GREEN,0.48123419284820557,0.5187658071517944,0.03753161430358887,0
-8.0,-1.3396575450897217,-11.10002589225769,-6.432667255401611,6.660342454910278,-3.1000258922576904,1.5673327445983887,0.0,0.013403639197349548,GREEN,0.4781948924064636,0.5218050479888916,0.04361015558242798,0
-8.0,-1.3367578983306885,-11.94654393196106,-6.837277889251709,6.6632421016693115,-3.9465439319610596,1.162722110748291,0.0,0.013376059010624886,GREEN,0.48156172037124634,0.5184383392333984,0.0368766188621521,0
-8.0,-1.333864450454712,-10.691503763198853,-6.012260913848877,6.666135549545288,-2.6915037631988525,1.987739086151123,0.0,0.01319180615246296,GREEN,0.5000451803207397,0.49995478987693787,9.039044380187988e-05,0
-8.0,-1.3383262157440186,-11.17191195487976,-6.420527458190918,6.6616737842559814,-3.1719119548797607,1.579472541809082,0.0,0.013036256656050682,GREEN,0.4831792712211609,0.5168207287788391,0.03364145755767822,0
-8.0,-1.3354294300079346,-11.28567624092102,-6.4744343757629395,6.664570569992065,-3.2856762409210205,1.5255656242370605,0.0,0.012920603156089783,GREEN,0.48352983593940735,0.5164701342582703,0.032940298318862915,0
-8.0,-1.3325388431549072,-9.46039605140686,-5.275606632232666,6.667461156845093,-1.4603960514068604,2.724393367767334,0.0,0.01269757840782404,GREEN,0.5148699879646301,0.48513004183769226,0.029739946126937866,0
-8.0,-1.388197898864746,-9.922220230102539,-5.524633407592773,6.611802101135254,-1.922220230102539,2.4753665924072266,0.0,0.012544096447527409,GREEN,0.5153006315231323,0.48469939827919006,0.03060123324394226,0
-8.0,-1.4375755786895752,-11.04374623298645,-6.387793064117432,6.562424421310425,-3.04374623298645,1.6122069358825684,0.0,0.012515008449554443,GREEN,0.4846835732460022,0.5153164267539978,0.030632853507995605,0
-8.0,-1.4344639778137207,-10.396997928619385,-6.031413555145264,6.565536022186279,-2.3969979286193848,1.9685864448547363,0.0,0.012727390043437481,GREEN,0.48709261417388916,0.5129073858261108,0.02581477165222168,0
-8.0,-1.431359052658081,-10.557760953903198,-6.114897727966309,6.568640947341919,-2.5577609539031982,1.8851022720336914,0.0,0.013009967282414436,GREEN,0.48681432008743286,0.5131856799125671,0.026371359825134277,0
-8.0,-1.4282609224319458,-10.750845074653625,-6.2269721031188965,6.571739077568054,-2.7508450746536255,1.7730278968811035,0.0,0.013196839950978756,GREEN,0.4852595031261444,0.5147404670715332,0.029480963945388794,0
-8.0,-1.4251694679260254,-10.705461978912354,-6.076573371887207,6.574830532073975,-2.7054619789123535,1.923426628112793,0.0,0.013282118365168571,GREEN,0.49878695607185364,0.5012130737304688,0.0024261176586151123,0
-8.0,-1.4390885829925537,-10.081345319747925,-5.760409355163574,6.560911417007446,-2.081345319747925,2.239590644836426,0.0,0.013375358656048775,GREEN,0.4999777674674988,0.5000222325325012,4.4465065002441406e-05,0
-8.0,-1.449660062789917,-10.140270948410034,-5.798261642456055,6.550339937210083,-2.140270948410034,2.2017383575439453,0.0,0.01330527663230896,GREEN,0.49962079524993896,0.5003792643547058,0.0007584691047668457,0
-8.0,-1.4615991115570068,-10.19736647605896,-5.839871883392334,6.538400888442993,-2.19736647605896,2.160128116607666,0.0,0.013102885335683823,GREEN,0.4988107979297638,0.5011892318725586,0.0023784339427948,0
-8.0,-1.4711259603500366,-10.161821722984314,-5.828050136566162,6.528874039649963,-2.161821722984314,2.171949863433838,0.0,0.012951216660439968,GREEN,0.49866780638694763,0.5013321042060852,0.0026642978191375732,0
-8.0,-1.4775629043579102,-10.025574684143066,-5.795417785644531,6.52243709564209,-2.0255746841430664,2.2045822143554688,0.0,0.012873809784650803,GREEN,0.49487021565437317,0.5051297545433044,0.010259538888931274,0
-8.0,-1.477108120918274,-9.354091763496399,-5.3793463706970215,6.522891879081726,-1.354091763496399,2.6206536293029785,0.0,0.012920096516609192,GREEN,0.5046024918556213,0.49539753794670105,0.009204953908920288,0
-8.0,-1.5083791017532349,-10.796085476875305,-6.113880634307861,6.491620898246765,-2.796085476875305,1.8861193656921387,0.0,0.01303073950111866,GREEN,0.5041292309761047,0.4958707392215729,0.00825849175453186,0
-8.0,-1.5294616222381592,-9.255112409591675,-5.342093467712402,6.470538377761841,-1.2551124095916748,2.6579065322875977,0.0,0.013249472714960575,GREEN,0.5064969658851624,0.49350297451019287,0.012993991374969482,0
-8.0,-1.567708969116211,-9.271756172180176,-5.3667378425598145,6.432291030883789,-1.2717561721801758,2.6332621574401855,0.0,0.013285201042890549,GREEN,0.5068787932395935,0.4931211471557617,0.013757646083831787,0
-8.0,-1.605423092842102,-9.309188961982727,-5.3265299797058105,6.394576907157898,-1.309188961982727,2.6734700202941895,0.0,0.013224017806351185,GREEN,0.5169755816459656,0.48302438855171204,0.03395119309425354,0
-8.0,-1.6632450819015503,-8.916563868522644,-5.212219715118408,6.33675491809845,-0.916563868522644,2.787780284881592,0.0,0.013292448595166206,GREEN,0.5107102394104004,0.4892897605895996,0.02142047882080078,0
-8.0,-1.7108211517333984,-9.205405235290527,-5.434787273406982,6.289178848266602,-1.2054052352905273,2.5652127265930176,0.0,0.013499745167791843,GREEN,0.5031124353408813,0.49688759446144104,0.006224840879440308,0
-8.0,-1.7335336208343506,-8.495044469833374,-5.021111965179443,6.266466379165649,-0.495044469833374,2.9788880348205566,0.0,0.013599719852209091,GREEN,0.5137805342674255,0.48621946573257446,0.027561068534851074,0
-8.0,-1.7892745733261108,-9.808884024620056,-5.963513374328613,6.210725426673889,-1.8088840246200562,2.0364866256713867,0.0,0.013877357356250286,GREEN,0.47949591279029846,0.5205040574073792,0.04100814461708069,0
-6.0,-1.785401701927185,-6.746841788291931,-4.067150592803955,4.214598298072815,-0.7468417882919312,1.932849407196045,0.0,0.014300157316029072,GREEN,0.5401034951210022,0.4598965048789978,0.0802069902420044,0
-8.0,-1.881279468536377,-8.888532161712646,-5.311891555786133,6.118720531463623,-0.8885321617126465,2.688108444213867,0.0,0.01407621894031763,GREEN,0.5104199051856995,0.4895801544189453,0.02083975076675415,0
-7.0,-1.926908254623413,-9.472463369369507,-5.753468036651611,5.073091745376587,-2.472463369369507,1.2465319633483887,0.0,0.013977956026792526,GREEN,0.492872416973114,0.5071276426315308,0.014255225658416748,0
-8.0,-1.9227374792099,-8.220059752464294,-5.0416483879089355,6.0772625207901,-0.22005975246429443,2.9583516120910645,0.0,0.01378682628273964,GREEN,0.5047241449356079,0.4952758252620697,0.009448319673538208,0
-8.0,-1.949540615081787,-8.097934246063232,-4.959247589111328,6.050459384918213,-0.09793424606323242,3.040752410888672,0.0,0.013778760097920895,GREEN,0.5104888677597046,0.489511102437973,0.020977765321731567,0
-8.0,-1.9968866109848022,-9.213693976402283,-5.632752895355225,6.003113389015198,-1.2136939764022827,2.3672471046447754,0.0,0.013789566233754158,GREEN,0.4961945414543152,0.50380539894104,0.0076108574867248535,0
-8.0,-1.997900366783142,-9.560275435447693,-5.805504322052002,6.002099633216858,-1.5602754354476929,2.194495677947998,0.0,0.013513068668544292,GREEN,0.49650681018829346,0.5034931898117065,0.006986379623413086,0
-8.0,-1.9987776279449463,-8.591276407241821,-5.231055736541748,6.001222372055054,-0.5912764072418213,2.768944263458252,0.0,0.013235901482403278,GREEN,0.5097036361694336,0.4902963936328888,0.0194072425365448,0
-8.0,-2.0348927974700928,-7.686777830123901,-4.798525810241699,5.965107202529907,0.31322216987609863,3.201474189758301,0.0,0.013165307231247425,GREEN,0.5110244750976562,0.48897549510002136,0.022048979997634888,0
-8.0,-2.074892282485962,-8.187175035476685,-5.078490257263184,5.925107717514038,-0.18717503547668457,2.9215097427368164,0.0,0.013215378858149052,GREEN,0.5085963010787964,0.4914036691188812,0.01719263195991516,0
-8.0,-2.105839490890503,-9.411024808883667,-5.8358612060546875,5.894160509109497,-1.411024808883667,2.1641387939453125,0.0,0.013405008241534233,GREEN,0.4894007742404938,0.5105991959571838,0.021198421716690063,0
-7.0,-2.1012814044952393,-9.307398080825806,-5.839509963989258,4.898718595504761,-2.3073980808258057,1.1604900360107422,0.0,0.013723718002438545,GREEN,0.48124220967292786,0.5187577605247498,0.0375155508518219,0
-8.0,-2.0967330932617188,-9.055177688598633,-5.5842413902282715,5.903266906738281,-1.0551776885986328,2.4157586097717285,0.0,0.013847126625478268,GREEN,0.49880915880203247,0.5011907815933228,0.002381622791290283,0
-7.0,-2.103942632675171,-8.812516927719116,-5.5194244384765625,4.896057367324829,-1.8125169277191162,1.4805755615234375,0.0,0.013870256021618843,GREEN,0.4908781051635742,0.5091218948364258,0.018243789672851562,0
-8.0,-2.099388599395752,-9.05786943435669,-5.581275939941406,5.900611400604248,-1.0578694343566895,2.4187240600585938,0.0,0.014116320759057999,GREEN,0.4996195435523987,0.5003804564476013,0.0007609128952026367,0
-8.0,-2.1094696521759033,-8.015027284622192,-5.023411750793457,5.890530347824097,-0.015027284622192383,2.976588249206543,0.0,0.014516533352434635,GREEN,0.5065763592720032,0.4934236705303192,0.01315268874168396,0
-8.0,-2.1447343826293945,-7.40571403503418,-4.728296279907227,5.8552656173706055,0.5942859649658203,3.2717037200927734,0.0,0.014431778341531754,GREEN,0.508919894695282,0.49108004570007324,0.01783984899520874,0
-7.0,-2.183804988861084,-7.71620512008667,-4.914080619812012,4.816195011138916,-0.7162051200866699,2.0859193801879883,0.0,0.014756002463400364,GREEN,0.5064934492111206,0.4935065805912018,0.012986868619918823,0
-7.0,-2.213210344314575,-8.324594736099243,-5.289183616638184,4.786789655685425,-1.3245947360992432,1.7108163833618164,0.0,0.01478173490613699,GREEN,0.4966813921928406,0.5033186078071594,0.006637215614318848,0
-7.0,-2.2139713764190674,-8.585614442825317,-5.48942756652832,4.786028623580933,-1.5856144428253174,1.5105724334716797,0.0,0.014944781549274921,GREEN,0.485932320356369,0.5140677094459534,0.02813538908958435,0
-7.0,-2.209179162979126,-8.722033739089966,-5.561758518218994,4.790820837020874,-1.7220337390899658,1.4382414817810059,0.0,0.015064876526594162,GREEN,0.4852364957332611,0.5147634744644165,0.029526978731155396,0
-8.0,-2.204397439956665,-8.368543863296509,-5.281442165374756,5.795602560043335,-0.3685438632965088,2.718557834625244,0.0,0.015215814113616943,GREEN,0.5008156895637512,0.499184250831604,0.0016314387321472168,0
-7.0,-2.2170913219451904,-8.55245566368103,-5.511521339416504,4.78290867805481,-1.5524556636810303,1.488478660583496,0.0,0.015065783634781837,GREEN,0.4799935817718506,0.5200064182281494,0.04001283645629883,0
-7.0,-2.212292432785034,-8.814644575119019,-5.647457122802734,4.787707567214966,-1.8146445751190186,1.3525428771972656,0.0,0.01477473322302103,GREEN,0.4797057807445526,0.5202941298484802,0.04058834910392761,0
-7.0,-2.2075040340423584,-9.068862676620483,-5.707331657409668,4.792495965957642,-2.0688626766204834,1.292668342590332,0.0,0.014347127638757229,GREEN,0.4899221360683441,0.510077953338623,0.02015581727027893,0
-8.0,-2.202725887298584,-8.872884273529053,-5.49455451965332,5.797274112701416,-0.8728842735290527,2.5054454803466797,0.0,0.014092547819018364,GREEN,0.50648432970047,0.4935157001018524,0.012968629598617554,0
-7.0,-2.236206293106079,-8.609694719314575,-5.559783935546875,4.763793706893921,-1.6096947193145752,1.440216064453125,0.0,0.014339206740260124,GREEN,0.4785308241844177,0.5214691758155823,0.04293835163116455,0
-7.0,-2.231365919113159,-8.603936910629272,-5.556717395782471,4.768634080886841,-1.6039369106292725,1.4432826042175293,0.0,0.014326912350952625,GREEN,0.4781773090362549,0.5218226313591003,0.04364532232284546,0
-7.0,-2.2265360355377197,-8.668676614761353,-5.586771011352539,4.77346396446228,-1.6686766147613525,1.413228988647461,0.0,0.014595522545278072,GREEN,0.47839775681495667,0.5216022729873657,0.04320451617240906,0
-7.0,-2.2217166423797607,-8.728496313095093,-5.628261566162109,4.778283357620239,-1.7284963130950928,1.3717384338378906,0.0,0.014652086421847343,GREEN,0.4764622151851654,0.5235377550125122,0.0470755398273468,0
-7.0,-2.2169077396392822,-9.00923466682434,-5.755191802978516,4.783092260360718,-2.009234666824341,1.2448081970214844,0.0,0.014676959253847599,GREEN,0.47907620668411255,0.5209237337112427,0.04184752702713013,0
-7.0,-2.212109327316284,-8.795632123947144,-5.630319595336914,4.787890672683716,-1.7956321239471436,1.369680404663086,0.0,0.01470233965665102,GREEN,0.4807931184768677,0.5192068815231323,0.03841376304626465,0
-7.0,-2.2073211669921875,-8.70450496673584,-5.58256196975708,4.7926788330078125,-1.7045049667358398,1.41743803024292,0.0,0.014723732136189938,GREEN,0.4805069863796234,0.5194929242134094,0.03898593783378601,0
-7.0,-2.2025434970855713,-8.704513788223267,-5.591035842895508,4.797456502914429,-1.7045137882232666,1.4089641571044922,0.0,0.014879805035889149,GREEN,0.4788515269756317,0.5211485624313354,0.042297035455703735,0
-7.0,-2.1977760791778564,-8.596790552139282,-5.5263800621032715,4.8022239208221436,-1.5967905521392822,1.4736199378967285,0.0,0.015058016404509544,GREEN,0.47982558608055115,0.5201744437217712,0.04034885764122009,0
-7.0,-2.193018913269043,-8.850069999694824,-5.592026233673096,4.806981086730957,-1.8500699996948242,1.4079737663269043,0.0,0.015181942842900753,GREEN,0.4894125163555145,0.5105875134468079,0.021174997091293335,0
-7.0,-2.18827223777771,-8.941503286361694,-5.6439666748046875,4.81172776222229,-1.9415032863616943,1.3560333251953125,0.0,0.01498529314994812,GREEN,0.4882902503013611,0.5117097496986389,0.023419499397277832,0
-7.0,-2.1835358142852783,-8.80135178565979,-5.5749945640563965,4.816464185714722,-1.80135178565979,1.4250054359436035,0.0,0.014975260011851788,GREEN,0.487525999546051,0.5124740600585938,0.024948060512542725,0
-7.0,-2.178809642791748,-8.281765460968018,-5.309120178222656,4.821190357208252,-1.2817654609680176,1.6908798217773438,0.0,0.014997096732258797,GREEN,0.48708289861679077,0.5129171013832092,0.025834202766418457,0
-7.0,-2.174093723297119,-8.694794178009033,-5.516585826873779,4.825906276702881,-1.6947941780090332,1.4834141731262207,0.0,0.014781955629587173,GREEN,0.48740288615226746,0.5125971436500549,0.025194257497787476,0
-7.0,-2.1693878173828125,-8.35202407836914,-5.398867607116699,4.8306121826171875,-1.3520240783691406,1.6011323928833008,0.0,0.014469565823674202,GREEN,0.4776532053947449,0.5223467946052551,0.044693589210510254,0
-7.0,-2.1646921634674072,-7.924482583999634,-4.986959457397461,4.835307836532593,-0.9244825839996338,2.013040542602539,0.0,0.014406156726181507,GREEN,0.5100050568580627,0.4899948835372925,0.020010173320770264,0
-7.0,-2.2007193565368652,-8.755682468414307,-5.508373737335205,4.799280643463135,-1.7556824684143066,1.491626262664795,0.0,0.01422075740993023,GREEN,0.49539685249328613,0.5046030879020691,0.009206235408782959,0
